"victim_id","incident_id","victim_type_id","victim_type_name","assignment_type_id","assignment_type_name","activity_type_id","activity_type_name","age_range_low_num","age_range_high_num","age_id","age_name","sex_code","agency_data_year"
97989407,89583883,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",4,"Attempting Other Arrests",34,0,5,"Age in Years","M",
97088805,88789354,5,"Law Enforcement Officer",2,"One-Officer (Alone)",4,"Attempting Other Arrests",23,0,5,"Age in Years","M",
97094205,88795753,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",4,"Attempting Other Arrests",54,0,5,"Age in Years","M",
99486280,90898828,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",4,"Attempting Other Arrests",18,65,5,"Age in Years","M",
96712573,88458822,5,"Law Enforcement Officer",6,"Other (Alone)",4,"Attempting Other Arrests",47,0,5,"Age in Years","F",
98028464,89618119,5,"Law Enforcement Officer",7,"Other (Assisted)",4,"Attempting Other Arrests",41,0,5,"Age in Years","M",
96854289,88586427,5,"Law Enforcement Officer",6,"Other (Alone)",4,"Attempting Other Arrests",30,0,5,"Age in Years","M",
96854053,88586214,5,"Law Enforcement Officer",2,"One-Officer (Alone)",4,"Attempting Other Arrests",31,0,5,"Age in Years","F",
96025951,87848549,5,"Law Enforcement Officer",2,"One-Officer (Alone)",4,"Attempting Other Arrests",26,0,5,"Age in Years","M",
99481706,90893492,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",4,"Attempting Other Arrests",28,0,5,"Age in Years","M",
96860702,88591142,5,"Law Enforcement Officer",2,"One-Officer (Alone)",4,"Attempting Other Arrests",24,0,5,"Age in Years","M",
95987446,87813321,5,"Law Enforcement Officer",2,"One-Officer (Alone)",4,"Attempting Other Arrests",45,0,5,"Age in Years","M",
98702380,90209124,5,"Law Enforcement Officer",6,"Other (Alone)",4,"Attempting Other Arrests",,,4,"Unknown","M",
98703973,90210616,5,"Law Enforcement Officer",6,"Other (Alone)",4,"Attempting Other Arrests",31,0,5,"Age in Years","M",
98712049,90217144,5,"Law Enforcement Officer",2,"One-Officer (Alone)",4,"Attempting Other Arrests",46,0,5,"Age in Years","F",
98152807,89727627,5,"Law Enforcement Officer",4,"Detective or Special Assignment (Alone)",4,"Attempting Other Arrests",,,4,"Unknown","M",
98152805,89727627,5,"Law Enforcement Officer",4,"Detective or Special Assignment (Alone)",4,"Attempting Other Arrests",,,4,"Unknown","M",
98140456,89717217,5,"Law Enforcement Officer",4,"Detective or Special Assignment (Alone)",4,"Attempting Other Arrests",38,0,5,"Age in Years","M",
98141126,89717217,5,"Law Enforcement Officer",4,"Detective or Special Assignment (Alone)",4,"Attempting Other Arrests",31,0,5,"Age in Years","M",
98114042,89693805,5,"Law Enforcement Officer",6,"Other (Alone)",4,"Attempting Other Arrests",31,0,5,"Age in Years","F",
96845830,88578023,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",4,"Attempting Other Arrests",38,0,5,"Age in Years","M",
96841171,88574793,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",4,"Attempting Other Arrests",41,0,5,"Age in Years","M",
96734731,88478023,5,"Law Enforcement Officer",6,"Other (Alone)",4,"Attempting Other Arrests",49,0,5,"Age in Years","M",
96746825,88488114,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",4,"Attempting Other Arrests",27,0,5,"Age in Years","M",
96741359,88483906,5,"Law Enforcement Officer",2,"One-Officer (Alone)",4,"Attempting Other Arrests",50,0,5,"Age in Years","F",
96736877,88480017,5,"Law Enforcement Officer",2,"One-Officer (Alone)",4,"Attempting Other Arrests",48,0,5,"Age in Years","M",
96736884,88480017,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",4,"Attempting Other Arrests",48,0,5,"Age in Years","M",
96741889,88484649,5,"Law Enforcement Officer",6,"Other (Alone)",4,"Attempting Other Arrests",,,4,"Unknown","U",
96075645,87891936,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",4,"Attempting Other Arrests",,,4,"Unknown","M",
96075851,87892120,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",4,"Attempting Other Arrests",,,4,"Unknown","M",
96075850,87892120,5,"Law Enforcement Officer",6,"Other (Alone)",4,"Attempting Other Arrests",,,4,"Unknown","M",
96076931,87893506,5,"Law Enforcement Officer",7,"Other (Assisted)",4,"Attempting Other Arrests",32,0,5,"Age in Years","M",
96076885,87891222,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",4,"Attempting Other Arrests",39,0,5,"Age in Years","M",
96069663,87884275,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",4,"Attempting Other Arrests",48,0,5,"Age in Years","M",
96068926,87885849,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",4,"Attempting Other Arrests",30,0,5,"Age in Years","M",
96068924,87885849,5,"Law Enforcement Officer",6,"Other (Alone)",4,"Attempting Other Arrests",34,0,5,"Age in Years","M",
96069695,87885849,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",4,"Attempting Other Arrests",28,0,5,"Age in Years","M",
96072729,87888194,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",4,"Attempting Other Arrests",26,0,5,"Age in Years","M",
96068737,87885688,5,"Law Enforcement Officer",6,"Other (Alone)",4,"Attempting Other Arrests",54,0,5,"Age in Years","M",
96072637,87889195,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",4,"Attempting Other Arrests",41,0,5,"Age in Years","M",
96072061,87888001,5,"Law Enforcement Officer",6,"Other (Alone)",4,"Attempting Other Arrests",,,4,"Unknown","M",
96070501,87888001,5,"Law Enforcement Officer",6,"Other (Alone)",4,"Attempting Other Arrests",,,4,"Unknown","M",
96059478,87877509,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",4,"Attempting Other Arrests",,,4,"Unknown","U",
96061116,87879579,5,"Law Enforcement Officer",6,"Other (Alone)",4,"Attempting Other Arrests",41,0,5,"Age in Years","M",
96063135,87880458,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",4,"Attempting Other Arrests",26,0,5,"Age in Years","M",
98046000,89633356,5,"Law Enforcement Officer",2,"One-Officer (Alone)",4,"Attempting Other Arrests",31,0,5,"Age in Years","M",
96046211,87865638,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",4,"Attempting Other Arrests",26,0,5,"Age in Years","M",
96052465,87871839,5,"Law Enforcement Officer",6,"Other (Alone)",4,"Attempting Other Arrests",35,0,5,"Age in Years","M",
96056399,87874083,5,"Law Enforcement Officer",6,"Other (Alone)",4,"Attempting Other Arrests",39,0,5,"Age in Years","M",
96056011,87874868,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",4,"Attempting Other Arrests",32,0,5,"Age in Years","M",
95503458,87385262,5,"Law Enforcement Officer",7,"Other (Assisted)",4,"Attempting Other Arrests",39,0,5,"Age in Years","M",
95496035,87378209,5,"Law Enforcement Officer",7,"Other (Assisted)",4,"Attempting Other Arrests",45,0,5,"Age in Years","M",
95499559,87381551,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",4,"Attempting Other Arrests",38,0,5,"Age in Years","M",
95499633,87381474,5,"Law Enforcement Officer",4,"Detective or Special Assignment (Alone)",4,"Attempting Other Arrests",,,4,"Unknown","M",
95499908,87381474,5,"Law Enforcement Officer",4,"Detective or Special Assignment (Alone)",4,"Attempting Other Arrests",50,0,5,"Age in Years","M",
95499636,87381474,5,"Law Enforcement Officer",4,"Detective or Special Assignment (Alone)",4,"Attempting Other Arrests",,,4,"Unknown","M",
95499637,87381474,5,"Law Enforcement Officer",4,"Detective or Special Assignment (Alone)",4,"Attempting Other Arrests",42,0,5,"Age in Years","M",
96036515,87856506,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",4,"Attempting Other Arrests",43,0,5,"Age in Years","M",
96034560,87855660,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",4,"Attempting Other Arrests",28,0,5,"Age in Years","M",
96832990,88566508,5,"Law Enforcement Officer",2,"One-Officer (Alone)",4,"Attempting Other Arrests",31,0,5,"Age in Years","F",
96019435,87841486,5,"Law Enforcement Officer",2,"One-Officer (Alone)",4,"Attempting Other Arrests",38,0,5,"Age in Years","M",
96016143,87838392,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",4,"Attempting Other Arrests",31,0,5,"Age in Years","M",
95991169,87815894,5,"Law Enforcement Officer",2,"One-Officer (Alone)",4,"Attempting Other Arrests",30,0,5,"Age in Years","M",
96860795,88591224,5,"Law Enforcement Officer",2,"One-Officer (Alone)",4,"Attempting Other Arrests",,,4,"Unknown","M",
95984038,87809107,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",4,"Attempting Other Arrests",,,4,"Unknown","M",
95982289,87807491,5,"Law Enforcement Officer",2,"One-Officer (Alone)",4,"Attempting Other Arrests",,,4,"Unknown","M",
98044598,89632335,5,"Law Enforcement Officer",2,"One-Officer (Alone)",4,"Attempting Other Arrests",21,0,5,"Age in Years","M",
95411730,87302005,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",4,"Attempting Other Arrests",32,0,5,"Age in Years","M",
96709268,88454470,5,"Law Enforcement Officer",7,"Other (Assisted)",4,"Attempting Other Arrests",35,40,5,"Age in Years","M",
96005824,87828666,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",4,"Attempting Other Arrests",20,30,5,"Age in Years","M",
96004914,87828666,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",4,"Attempting Other Arrests",30,40,5,"Age in Years","M",
97078995,88781763,5,"Law Enforcement Officer",1,"Two-Officer Vehicle",4,"Attempting Other Arrests",27,0,5,"Age in Years","M",
98672369,90182995,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",4,"Attempting Other Arrests",30,0,5,"Age in Years","M",
98667319,90177587,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",4,"Attempting Other Arrests",25,35,5,"Age in Years","M",
98667278,90177549,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",4,"Attempting Other Arrests",30,0,5,"Age in Years","M",
98662739,90173056,5,"Law Enforcement Officer",2,"One-Officer (Alone)",4,"Attempting Other Arrests",30,40,5,"Age in Years","M",
98656377,90168820,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",4,"Attempting Other Arrests",35,40,5,"Age in Years","M",
98657184,90168276,5,"Law Enforcement Officer",3,"One-Officer (Assisted)",4,"Attempting Other Arrests",30,0,5,"Age in Years","M",
